rxn_id,reconciled_flux,original_measured_flux
HSTPT,0.058094030649612716,0.06
THDPS,0.10259224882525365,0.22999999999999998
ACONMT,2.1468505166729343e-11,
XTSNtex,9.169357398241006e-09,
EX_hdca_e,-2.8889929832856346e-09,
EX_glcr_e,-5.058022745848412e-09,
GNK,6.279513374694426e-09,
HMBS,-7.175086860014417e-10,
RMK,6.75277370930198e-09,
FHL,0.0,
HYPOE,1.855955905235127e-08,
MEPCT,1.162652714259444e-08,
GLUDy,-1.0499648984514258,4.7
ZN2abcpp,8.241012466415584e-09,
GLYCLTDy,1.1341679491226754e-08,
LYSDC,4.6113557975274496e-08,
DAAD,-9.64220174032556e-09,
UREAtpp,-3.0575895799925486e-08,
XANt2pp,6.480154339795177e-08,
GLYC3Pabcpp,3.756244830338139e-09,
PPPNt2rpp,6.291849251963852e-09,
PTRCORNt7pp,-7.132258818826057e-08,
SPMDabcpp,2.004528989257244e-08,
HG2tex,-2.820287435804255e-11,
NTPP5,-1.860243396290975e-09,
ATPM,6.859999947679513,
NADPPPS,2.2591403203067195e-08,
EX_mnl_e,-2.889840992286114e-09,
NTD3,-8.587945627429646e-09,
GLYOX,2.3219819395723484,
DADNtex,9.454795594090182e-09,
DHAtex,-7.903043873028948e-09,
ETOHtex,1.4737096272549547e-09,
MTRPOX,2.0763793599130698e-11,
AGM4PCPpp,3.4290804612862943e-09,
GTPDPDP,3.455400105533735e-09,
RNDR2,-6.572826776199943e-09,
EX_asn__L_e,-9.304568698854884e-09,
EX_mal__L_e,-6.979385238428497e-10,
NMNN,1.881866202714301e-09,
XAND,2.291111701105745e-07,
EX_no2_e,-3.3820685341922555e-09,
HACD3,-5.762295954230045e-08,
ACACtex,-5.095686594240323e-09,
ACNAMtex,6.0001175503733374e-09,
ARBTNabcpp,3.96520601062059e-08,
NNDMBRT,2.0484305365963567e-11,
THRA2,2.7400771821449414e-08,
ASO3t8pp,4.768343752177775e-11,
H2Stex,9.394657389820276e-09,
PPK,6.2795133945729766e-09,
OMCDC,0.09424374376415258,0.31
ABUTD,4.598511863427361e-08,
E4PD,-1.4053801587671244e-08,
IG3PS,0.05809403064600333,
EX_nh4_e,-0.7320270658449577,5.01
DADK,6.605452893782221e-09,
DUTPDP,-8.663220622285978e-09,
EX_ddca_e,-1.0418601320035306e-09,
NTP5,6.279513019927813e-09,
FORt2pp,6.480154445046836e-08,
EX_r5p_e,-8.86419829795017e-09,
EX_glyc2p_e,-5.419522675450533e-09,
MTAN,-5.958748098208525e-09,
DPR,-3.1951488968982447e-10,
THRD_L,0.050119036028862606,
EX_malt_e,-7.348436185867721e-09,
4PEPTtex,9.884641000173166e-09,
NAMNPP,1.7755297515294173e-09,
EX_pnto__R_e,7.856253297911482e-09,
SELNPS,2.4558077409748658e-11,
CRNCAR,6.293543743862738e-11,
GALabcpp,2.734584084043645e-09,
GLYCLTt2rpp,-352.72625849225636,
GUAt2pp,6.48015433979518e-08,
HPPPNt2rpp,3.15628984713634e-09,
ANHMK,3.244240126237973e-08,
DHFR,1.8780549442860066e-07,
EX_cit_e,1.2208867226097874e-07,
PRAIi,0.043989627710029344,0.04
TYRTA,-0.01774148296814772,0.09
SHKK,0.12695104581329208,0.13
EX_gam_e,-2.9474076413354303e-09,
EX_inost_e,5.072500681458313e-09,
EX_mobd_e,2.6861517140051143e-10,
EX_so4_e,-0.08124826633576757,0.16999999999999998
SADH,0.16458490055774475,
GLUSy,0.43193447978037913,
GUAPRT,4.789522030573739e-10,
EX_phe__L_e,0.036229086564100246,
EX_thr__L_e,-9.71356772588731e-09,
EX_uri_e,-9.418669970168415e-09,
PDH,7.085433103313154,11.57
DMSOR2pp,3.5513045473321292e-09,
H2St1pp,-9.401614347088831e-09,
HYD3pp,-6.056782615189227e-10,
NO3R1pp,8.346212855268174e-09,
EX_halipa_e,-1.19790903215826e-09,
AACPS5,3.163160756005451e-08,
MANptspp,-5.451750157806485e-10,
EX_cmp_e,-9.46560064870793e-09,
NTD8,-8.390563290184582e-09,
GALCTD,5.104792211268388e-09,
EX_malthx_e,-8.968376227355082e-09,
MLTG4,6.279513105960712e-09,
UDPGDC,2.406303176341286e-10,
PUNP4,-4.801319778966191e-10,
AMAOTr,1.8259341704622017e-09,
EX_csn_e,-8.957603198693709e-09,
EX_etoh_e,-1.4736297721521354e-09,
EX_his__L_e,0.05809403250216156,
EX_k_e,3.773335365968272e-09,
EX_na1_e,-8.205324527738263e-14,
ARGORNt7pp,6.898988824894435e-08,
EX_dmso_e,-3.4957900974033556e-09,
EX_12ppd__S_e,-5.852090055388761e-09,
EX_pppn_e,-6.246610072240934e-09,
EX_acgam1p_e,-7.444189022046429e-10,
NTD11pp,9.293055566808586e-09,
EX_galt_e,-4.3098508923461266e-09,
DKGLCNR2x,-1.6018962123869828e-09,
ACGS,0.1645848963415169,
PDE1,6.284036871141006e-09,
MCITD,1.80128587298205,
CU2tex,1.7683090177716908e-08,
GLCATr,-5.468724500818752e-14,
FECRMUtex,3.969443760243548e-08,
ALAALAr,1.8719549485974026e-08,
CLtex,-1.0057565783924853e-10,
CELBpts,6.4995843813926864e-09,
ACACT1r,8.510961512418895e-09,
MALTptspp,1.0025152316655928e-12,
EX_glcur1p_e,-5.335785793911582e-10,
EX_thrp_e,-9.7176623085437e-09,
EX_pydxn_e,-2.85026078018726e-09,
CD2abcpp,8.206502434140431e-09,
G2PPpp,1.3527541908998068e-09,
Kt3pp,7.003496112216523e-08,
AGM3PApp,1.6588549127778483e-09,
SUCOAS,1.0334690796466193,1.3800000000000001
NTP1,6.279513019927909e-09,
GALKr,3.420457005842013e-08,
PANTS,-3.194737935283657e-10,
YUMPS,-8.200751686097802e-11,
DHQS,0.12695103942324515,0.13
PGCD,0.7974320558480357,0.8099999999999999
EX_cys__L_e,-9.701511856106784e-09,
EX_gsn_e,-9.223031022913021e-09,
EX_orot_e,-8.751845503379332e-09,
ADSL1r,0.05809389075484653,
SERD_D,0.16413348167998912,
AICART,0.05809402745368839,
FRUpts2pp,-2.8485296670202765e-09,
G6Pt6_2pp,5.660870562506296e-09,
PROtex,7.963272667442091e-09,
SBTtex,2.9013236210368958e-09,
PFK,7.153286383980809,8.309999999999999
PGM,1.285208063042777,15.9
TPI,5.308528529112198,8.309999999999999
RPI,-0.7177469213923849,1.3
PERD,-1.405268183181399e-08,
PYDAMK,2.786107316506095e-08,
AKGtex,-1.8406229360447422e-08,
ALLTNtex,6.3270853196204405e-09,
ASNtex,9.305547633468479e-09,
FE3HOXabcpp,3.965206010620592e-08,
FADRx2,-1.2847808735205274e-09,
EX_o2_e,-15.86000013082963,
EX_gal_bD_e,-4.892401442884268e-09,
PDE4,6.283589518628674e-09,
AGM4PH,7.55125397533663e-09,
AM4PA,4.7780233087992105e-09,
EX_dump_e,-9.023129987083893e-09,
EX_o2s_e,1.3237851784913225e-09,
EX_gal1p_e,-4.151236248085025e-09,
EX_dcmp_e,-9.121976353610826e-09,
EX_23ccmp_e,-9.475241879339002e-09,
EX_3cmp_e,-9.460751629249598e-09,
ATHRDHr,-2.7400551376622024e-08,
LSERDHr,0.16413347858913346,
DSERDHr,-0.16413347858911995,
EX_skm_e,7.009701961098973e-10,
EX_ag_e,4.319248493416029e-11,
EX_cys__D_e,-9.70805859191419e-09,
EX_acser_e,1.438852944393404e-07,
EX_cu_e,1.777859609559994e-08,
EX_arbtn_e,-9.43781400962373e-10,
EX_dopa_e,-6.6642691904415086e-09,
EX_hom__L_e,-9.675027720937822e-09,
OBTFL,-9.70858918640251e-09,
THRt2pp,8.74318015064015e-08,
EX_LalaDgluMdapDala_e,-9.87649163843804e-09,
EX_LalaDgluMdap_e,-9.806124211400154e-09,
EX_anhgm_e,-7.01251239979803e-09,
EX_fald_e,-3.902007347271597e-09,
G6PP,6.279513105960722e-09,
MMCD,1.8012858878554745,
GLNS,0.5340180736270292,0.49000000000000005
TYMtex,6.6840037119675424e-09,
GTHS,3.855246852549038e-09,
EX_g3pe_e,-7.229543821843034e-09,
EX_pacald_e,8.13169826916133e-10,
CMPtex,9.48392689536785e-09,
DUMPtex,9.046821988267933e-09,
XMPtex,9.215567781351545e-09,
3PEPTtex,9.81186908672592e-09,
ANHGMtex,7.0225255164361064e-09,
UDPKAAT,2.452888017459117e-10,
ULA4NFT,2.5019270198601983e-10,
UPLA4FNT,2.5294313452360457e-10,
UPLA4FNF,2.1900091714340122e-10,
ULA4Ntppi,1.8017860982928926e-10,
HEPT1,4.79925995613389e-10,
FALDtex,3.914028424972931e-09,
ALR2,-5.285981146118397e-10,
AMALT2,1.6052812303734366e-08,
MLTP1,3.672936492429452e-08,
HEPT2,4.664242749642189e-10,
CYSDtex,9.728968626521596e-09,
CYSDabcpp,9.749878661129004e-09,
HXAND,7.412956438568361e-08,
EX_acgal_e,9.723987228714284e-09,
EX_so2_e,6.260781323524003e-11,
EX_dms_e,3.5806528872798987e-09,
G3PItex,7.05111023474583e-09,
G3PGtex,7.491622646286975e-09,
G3PEtex,7.231355239596951e-09,
G3PCtex,8.249477358263995e-09,
MOAT3C,3.9873721309418467e-10,
RHAT1,3.6366717205832165e-10,
GLCabcpp,7.154668579642537e-09,
GALT1,2.9634751774410407e-10,
GLCTR2,2.620490972012859e-10,
UDPGPpp,9.535955962114131e-09,
EX_acgal1p_e,-1.4498561618008028e-10,
EX_cyan_e,2.712004927704319e-09,
EX_tyrp_e,1.1433202564466592e-11,
EX_uacgam_e,-9.472109315455902e-09,
EX_udpacgal_e,-9.470279770630874e-09,
EX_udpg_e,-9.484101927432223e-09,
EX_udpgal_e,-9.489079174522705e-09,
EX_udpglcur_e,-9.471448738156667e-09,
EX_14glucan_e,-9.044670129323516e-09,
EX_pser__L_e,-3.384752420698798e-09,
EX_aso3_e,6.531612060781187e-11,
EX_tcynt_e,-2.6506073941799463e-09,
EX_fe3dhbzs_e,2.808347699528766e-11,
PPPGO,3.40692672954999e-09,
EX_feoxam_un_e,-9.437814009623701e-10,
EX_g3pc_e,-8.226991755251895e-09,
EX_g3pg_e,-7.489759860467843e-09,
EX_g3pi_e,-7.031709447219463e-09,
EX_g3ps_e,-7.2072714941322365e-09,
EX_peamn_e,-6.9815938255404815e-09,
EX_34dhpac_e,6.727264083740787e-09,
DAMPtex,9.477961702198138e-09,
DCMPtex,9.146612136447455e-09,
DGMPtex,8.313757323328877e-09,
DTMPtex,4.1838779778464865e-09,
GMPtex,9.271613233821833e-09,
IMPtex,9.274731214914836e-09,
UMPtex,9.435661306622048e-09,
G1Ptex,3.4374456459128413e-09,
ADNK1,9.658567441622344e-08,
CUt3,6.097772594317931e-10,
ZN2t3pp,1.378562104188591e-07,
SKMtex,-6.895371449602067e-10,
MNt2pp,6.480154339795188e-08,
MNtex,-1.33776064353479e-11,
GAL1Ptex,4.1640495220801175e-09,
O2Stex,-1.3200669215482525e-09,
HEPK1,4.499722533988608e-10,
HEPT3,4.34442910111879e-10,
HEPK2,4.160621785004734e-10,
ALDD3y,-7.977099166429135e-10,
R5PP,1.0137889316052132e-08,
EX_xmp_e,-9.198086182263674e-09,
EX_damp_e,-9.450357830474646e-09,
CYSSADS,2.4020996062167358e-11,
EX_dimp_e,-8.301837735938288e-09,
CPPPGO2,-7.320855432296776e-09,
EX_isetac_e,-9.709240360321708e-09,
AGM3PH,8.109920366245073e-09,
HOMt2pp,-9.755719609427586e-09,
HOMtex,9.715373665182704e-09,
SO2tex,-4.9745540844216236e-11,
SO2tpp,-3.6883268453192e-11,
LDH_D2,1.493384776259726e-08,
SHCHF,4.9568010445989954e-11,
SUCBZL,4.501303411726491e-11,
CYSDDS,9.770437316322093e-09,
CYStpp,1.8295432945909785e-08,
ACSERtpp,1.438852855823207e-07,
ACSERtex,-1.4388529001083055e-07,
LALDO3,3.01888743051193e-08,
NTP10,6.279513020060908e-09,
PRAIS,-8.311917470333365e-09,
GDMANE,2.768279889137955e-11,
GPDDA4,2.047503707280615e-08,
LPLIPAL2E140,7.411776573711786e-09,
LPLIPAL2E180,7.441810261969918e-09,
LPLIPAL2G161,3.8741723576670775e-09,
LPLIPAL2G181,3.886859529377833e-09,
2AGPE120tipp,9.19418610379185e-09,
AACPS6,3.440769297938371e-08,
AACPS7,3.374194236188999e-08,
G3PGabcpp,-9.913026048696742e-10,
G3PIabcpp,3.757361606279779e-10,
G3PSabcpp,3.1173631873821314e-09,
QMO2,2.2465757728672235e-08,
QMO3,5.1224345453616825e-08,
LPLIPAL2E141,7.417084851376718e-09,
LPLIPAL2E161,7.999869629605934e-09,
LPLIPAL2E181,7.710324469231092e-09,
LPLIPAL2G180,3.863653198659917e-09,
LPLIPAL2G141,3.788056326191528e-09,
2AGPA120tipp,6.526777835424532e-09,
2AGPG180tipp,6.527613258554514e-09,
IPDDI,-4.438974242803259e-09,
2AGPGAT180,3.4258816244285566e-09,
2AGPGAT181,3.624048141520724e-09,
LPLIPAL2ATG120,-7.436375605342049e-10,
PLIPA1E140pp,9.070471388727647e-09,
PLIPA1E160pp,9.05709639404432e-09,
PLIPA1E161pp,9.468804777452177e-09,
AACPS8,1.3395374417560168e-08,
AACPS9,1.1960405919439518e-08,
HXCT,6.509394970313104e-09,
2AGPEAT160,6.83905136441226e-10,
DURADx,4.578927491714261e-12,
ECOAH7,-5.0453087743180355e-08,
G1PPpp,1.2986194841821764e-08,
GALCTND,5.240467227306569e-09,
GCALDD,1.0484512700437603e-08,
HISTP,0.058094030651231324,0.06
LDH_D,3.484327382269625,
AMALT4,1.605281230373443e-08,
NTD11,7.652238384397492e-08,
ORNDC,-2.0707962520864464e-09,
UPP3MT,1.5455448068059433e-10,
KAS15,4.691514193182394e-09,
ALAALAtex,9.830722574594386e-09,
FACOAL181t2pp,3.167658012054254e-08,
T2DECAI,1.792571704334487e-08,
3OAS161,1.452299386071353e-08,
EAR141y,4.442287446524648e-09,
EAR161x,1.1066495475749426e-08,
DASYN160,2.5690735750553185e-08,
DASYN161,2.561872108433996e-08,
DASYN181,2.6342057537968687e-08,
CDAPPA161,5.511932951363261e-10,
PGSA180,1.5680000751722426e-08,
PSSA140,1.0053637670611046e-08,
2AGPGAT141,3.3358255335064908e-09,
FACOAE180,1.60848131554068e-08,
FACOAE100,1.0907959645235625e-08,
FACOAE80,5.496407025926094e-09,
FACOAE60,6.602307335816958e-08,
PLIPA1E120pp,9.185640993974213e-09,
MALtex,6.980117165971737e-10,
NO3tex,5.988745308970534e-09,
3OAS141,1.7949124738411603e-08,
3OAR121,1.7934362936408806e-08,
CFAS160G,1.5068083942712377e-11,
URAt2pp,1.4413004284510155e-07,
FACOAE141,1.897146336950204e-08,
FACOAE161,1.8954467500556783e-08,
TTDCEAtexi,2.904112479042487e-09,
HDCEAtexi,3.872415402766216e-09,
ALAALAD,6.279513019928001e-09,
2AGPEAT180,9.900718876253963e-10,
2AGPEAT181,1.0903643114919056e-09,
2AGPGAT140,3.393722655926467e-09,
PLIPA1E181pp,9.537710701530878e-09,
PLIPA1G180pp,6.515508647156174e-09,
PLIPA1G181pp,6.706443749424464e-09,
ALAALAabcpp,1.0736637484385959e-08,
HEXt2rpp,-5.951512149106278e-08,
G3PEabcpp,-1.4005507821360924e-09,
G3PCabcpp,3.155496966063569e-09,
2AGPGAT161,3.2539322149560293e-09,
AMPTASEPG,8.804531967285875e-09,
PROGLYabcpp,8.788209910971806e-09,
GTHRDabcpp,4.561878608638809e-09,
2AGPG140tipp,6.432679346604123e-09,
2AGPG160tipp,6.146879452775094e-09,
2AGPG141tipp,6.354375785875482e-09,
2AGPG161tipp,6.288982508170299e-09,
2AGPG181tipp,6.716421632604005e-09,
2AGPEAT140,9.460565728900615e-10,
2AGPEAT120,1.1128964867738428e-09,
2AGPEAT161,6.792784456580725e-10,
2AGPEAT141,8.862148716958663e-10,
2AGPGAT160,3.110959108616491e-09,
LPLIPAL2ATG140,-7.569383629784177e-10,
LPLIPAL2ATG141,-7.609609056823497e-10,
LPLIPAL2ATG160,-8.309992227992056e-10,
LPLIPAL2ATG180,-7.499553529949998e-10,
LPLIPAL2ATG161,-8.304886364598025e-10,
LPLIPAL2ATG181,-7.845019364644496e-10,
CLPNS180pp,1.2859903000041426e-08,
CLPNS181pp,1.2821076915993467e-08,
PG161abcpp,1.0985682622852067e-08,
PGP120abcpp,8.045514575331857e-09,
PGP161abcpp,7.923828565566275e-09,
PGP181abcpp,8.10294517020904e-09,
PA120abcpp,1.347510426609233e-08,
PLIPA1G120pp,6.62439257588382e-09,
CLPNS120pp,1.277953175811781e-08,
ALPATE160pp,3.9683673074656525e-10,
ALPATG160pp,-4.012415267052356e-10,
2AGPGAT120,3.5594131276492485e-09,
LPLIPAL2ATE120,7.202916211052816e-10,
LPLIPAL2ATE140,7.311893219391479e-10,
LPLIPAL2ATE160,8.00515073692507e-10,
LPLIPAL2ATE180,7.17037645767625e-10,
LPLIPAL2ATE141,7.383213111035563e-10,
LPLIPAL2ATE161,8.070774397860096e-10,
LPLIPAL2ATE181,7.570987772292441e-10,
FACOAL141t2pp,2.5972419236024285e-08,
FACOAL161t2pp,2.7506510279774356e-08,
PA160abcpp,1.2885826912818937e-08,
PA181abcpp,1.3781277199427685e-08,
12DGR141tipp,2.073156808714707e-08,
PGPP140pp,7.98170690394952e-09,
PGPP141pp,7.952100618759445e-09,
PGPP160pp,7.895586104351736e-09,
PGPP180pp,8.019322853323772e-09,
CLPNH141pp,1.301793797024617e-08,
CLPNH160pp,1.3235385704177449e-08,
CLPNH161pp,1.31898743105745e-08,
CLPNH181pp,1.2868616308031548e-08,
PLIPA1E180pp,9.125588551186282e-09,
PLIPA1G140pp,6.422997192875007e-09,
PLIPA1G161pp,6.280399198693812e-09,
CLPNS160pp,1.3166294768874242e-08,
CLPNS161pp,1.3136633149532747e-08,
PG160abcpp,1.086041332528068e-08,
PGP140abcpp,7.96449802227301e-09,
PAPA120pp,2.0411048921262943e-08,
PAPA140pp,2.0635828419030437e-08,
PAPA141pp,2.0717793770586633e-08,
PAPA160pp,2.0845315385930733e-08,
PAPA161pp,2.0939009606131942e-08,
PAPA180pp,2.052745956114246e-08,
HPYRI,-333.245874324194,
FE3HOXUtex,3.968030217674013e-08,
TPRDCOAS,-9.679113167610959e-11,
ACGAM1PPpp,1.031275819286521e-08,
EX_dgmp_e,-8.289279372306662e-09,
GAMptspp,2.97285046258372e-09,
GSNt2pp,8.772371388956188e-08,
EX_4hoxpacd_e,6.727264083740787e-09,
GSNtex,9.23026663975626e-09,
FORtex,-6.400446868408778e-09,
D_LACt2pp,-1.0440129800980232e-09,
RIBtex,8.805254114606023e-09,
FLVRx,1.1430989535220882e-08,
THMtex,5.031792407328284e-09,
XYLUtex,8.473109006195777e-09,
EX_manglyc_e,-6.116385038315562e-09,
ALLtex,2.9965352380848068e-09,
GGPTRCO,-2.2662311858937452e-09,
EX_metsox_R__L_e,4.252162089462437e-09,
34dhpactex,-6.7155011586171815e-09,
MALTHXtexi,8.990488343582631e-09,
12PPDStpp,5.853167374573303e-09,
HYD1pp,5.176276253423408e-09,
EX_cl_e,1.0057565783924853e-10,
FE3DHBZStonex,-1.4216657794161456e-11,
AACTOOR,5.483347274641209e-09,
H2tpp,7.021486407474482e-09,
23DAPPAtex,5.931897355036942e-09,
ECAP3pp,1.2503488435815065e-09,
FEOXAMtonex,3.963809699422096e-08,
FMNRx,3.5600489137233044e-08,
EX_3hpppn_e,-3.1306178082953525e-09,
EX_man6p_e,-4.255007572865707e-09,
EX_tsul_e,-6.970040526470038e-09,
PHEt2rpp,-0.03622902176255685,
DHBS,0.028990848975009937,
EX_n2o_e,-4.770155869626587e-09,
MDDCP1pp,8.337690203988452e-10,
GUI2,-3.3588590633071327e-09,
OMBZLM,4.810032860987613e-10,
EX_maltttr_e,-8.420674285248695e-09,
GLYCK,1.1673841714361025e-08,
MLTG5,6.2795131059607356e-09,
GPDDA3,3.1300228424762964e-09,
2DOXG6PP,1.1268061742917159e-11,
OXAMTC,3.7658591951735595e-08,
UDCPPtppi,5.137591817577912e-09,
AGMH,1.675181202661741e-08,
MPTG,8.958061788351075e-09,
MPTG2,5.27292728489283e-09,
MCTP1App,6.0230536363420835e-09,
MCTP2App,5.3370267667443395e-09,
MCTP1Bpp,3.375725820425767e-09,
MELIBt3ipp,6.169157310279154e-08,
EX_lipoate_e,-4.308791800403045e-09,
EX_pydx_e,4.473301680821366e-09,
EX_g1p_e,-3.4246524121180513e-09,
GLCtex_copy2,-382.95163526906816,
NAt3pp,559.6899252978797,
SFGTHi,1.3785763099165882e-08,
DHORDfum,-4.867652950393665e-09,
K2L4Aabcpp,-1.3865844385812914e-10,
DSBCGT,-4.967469464560803e-09,
DSBGGT,-4.9674694645607865e-09,
DHNAOT4,2.360443738183717e-10,
AMPMS2,-5.07649264164081e-09,
DM_oxam_c,3.765898398157996e-08,
THIORDXi,-2.208576997015854e-09,
PPPGO3,-4.317304292768915e-09,
PDX5POi,-4.613502165339169e-09,
PDX5PO2,-2.57421381347787e-10,
PLIPA1A181pp,6.590851874403783e-09,
LPLIPAL2A141,6.296833893953183e-09,
HG2t3pp,2.2883809202576943e-09,
CYTBO3_4pp,31.391137973235743,30.0
EAR141x,1.3524678535341416e-08,
EAR181x,9.842088437630957e-09,
EAR181y,2.964332877605727e-09,
G3PAT141,3.349190319924529e-09,
G3PAT181,3.996851159926734e-09,
DASYN140,2.6166984990976717e-08,
DASYN180,2.629939686011745e-08,
DASYN141,2.6073822545901378e-08,
CDAPPA160,5.450367599824426e-10,
CDAPPA141,5.120664269821537e-10,
PGSA141,1.5600581426526098e-08,
EX_alaala_e,-9.826782872974942e-09,
EX_dtmp_e,-4.170064124643434e-09,
5DOAN,-5.252575007887208e-09,
DM_5drib_c,-5.256155334427084e-09,
MINOHPtexi,5.0096747222332454e-09,
12PPDRtpp,-2.801500498868363e-09,
FACOAE120,1.571993076370432e-08,
3OAR120,1.2253009518123686e-08,
3HAD80,9.390899679855172e-09,
3HAD120,1.2258569996892856e-08,
EAR180x,6.242299701751546e-09,
SO4t2pp,0.041494234060672736,0.16999999999999998
EAR180y,1.324478039575866e-09,
AGPAT120,1.8987166549321215e-08,
PGPP120,7.710768749001577e-09,
DAGK120,3.5731026637970677e-08,
PSSA180,1.0154790357698174e-08,
PSSA161,9.474337546058503e-09,
PSSA141,9.982841205787018e-09,
PSD160,9.639617531520914e-09,
PSD161,9.489594020093774e-09,
PSD180,1.0176080934004112e-08,
COLIPAabcpp,1.562758806396274e-10,
PLIPA2A140pp,-8.322481671812499e-10,
PLIPA2A141pp,-9.077761901121373e-10,
PLIPA2A180pp,-7.407996915804626e-10,
GAM6Pt6_2pp,5.906398533762717e-09,
PPALtex,-8.279042251379744e-10,
CA2tex,-1.0058467854449363e-10,
CUtex,-1.7168759614136314e-08,
CU1Opp,-4.444609713709824e-09,
SUCDi,2.038912486892459,1.72
LPLIPAL1E141pp,1.895011189561596e-09,
LALDO2x,6.465982503621914e-10,
12PPDRtex,-2.801552977715431e-09,
LPLIPAL1E160pp,1.98954876516231e-09,
LPLIPAL1E180pp,2.0941843972137873e-09,
LPLIPAL1E181pp,2.5487821003444597e-09,
LPLIPAL1G160pp,-3.40987656731625e-10,
LPLIPAL1G161pp,-3.3289605291057027e-10,
LPLIPAL1G120pp,1.9673385669333514e-11,
PLIPA2E140pp,1.978503999836594e-09,
PLIPA2E160pp,1.9787782388283285e-09,
PLIPA2A161pp,-9.704608456249285e-10,
PLIPA2A181pp,-5.453406349417264e-10,
F6Ptex,4.265749214587406e-09,
GAMAN6Ptex,5.894380807677786e-09,
ALR4x,2.154801572243989e-09,
LPLIPAL1G141pp,-2.7767283711012347e-10,
LPLIPAL1G180pp,-9.442752306266322e-11,
LPLIPAL1G181pp,1.2506756914435925e-10,
ACONIs,-2.1412405989494024e-11,
ACONTb,2.0389133509588464,1.72
GLCP2,2.5695547967615345e-08,
F6Pt6_2pp,4.276490856309103e-09,
PPALtpp,8.128070708904439e-10,
PLIPA2E141pp,1.8869920474905546e-09,
PLIPA2E181pp,2.538737575942698e-09,
PLIPA2G140pp,-2.040858256482807e-10,
3HAD161,1.453643632639429e-08,
PLIPA2G160pp,-3.5193657676579514e-10,
PLIPA2G181pp,1.1514071743219535e-10,
ASNS1,-4.632708568460389e-09,
EAR80y,1.913448151828713e-09,
EAR120y,2.8014339850542537e-09,
3OAR181,1.2791112347092325e-08,
3HAD121,1.793926989140403e-08,
EAR121y,4.436028846974373e-09,
GTHRDHpp,3.3524459327711734e-08,
PROGLYtex,8.771667117228732e-09,
EX_progly_e,-8.755124323485657e-09,
MDDCP2pp,5.397403332290124e-09,
MDDCP3pp,-2.4259469995910326e-09,
EAR140x,9.114266864686581e-09,
EAR40y,1.9103742116941753e-09,
3OAS181,1.278370032583227e-08,
EAR161y,3.4765282475696028e-09,
G3PAT140,3.449208587037509e-09,
G3PAT160,3.1042379550003446e-09,
G3PAT161,3.1973935610131316e-09,
AGPAT160,1.7128657651573488e-08,
CDAPPA140,5.040458659725502e-10,
MLDCP1App,1.0037246636918438e-09,
EAR160y,1.6059982727958953e-09,
EAR100y,-8.253933704510225e-10,
3OAR141,1.7954964204905432e-08,
3OAR161,1.4529737681554014e-08,
3HAD141,1.796093343890497e-08,
EAR121x,1.3508200621117834e-08,
PSD140,1.0070170477533693e-08,
MICITDr,1.8012858729820709,
CDAPPA181,4.89487977567473e-10,
PGSA140,1.5633027463069455e-08,
LPLIPAL1A141pp,-9.002040750887026e-10,
LPLIPAL1A180pp,-7.298117239960322e-10,
LPLIPAL1E140pp,1.9875530965518327e-09,
LPLIPAL1E161pp,2.121798762909269e-09,
LPLIPAL1G140pp,-1.948135244922778e-10,
ACONTa,2.0389133509802027,1.72
MLDCP2App,-3.24501783770554e-09,
12DGR140tipp,2.0651663127933766e-08,
12DGR160tipp,2.0864413076579888e-08,
12DGR180tipp,2.0548063786812313e-08,
PGPP120pp,8.06109976201794e-09,
PGPP181pp,8.121386317945206e-09,
CLPNH120pp,1.2809512901459379e-08,
CLPNH140pp,1.2968770437644976e-08,
EX_12ppd__R_e,2.801605456562499e-09,
PGSA181,1.5840500557757156e-08,
PGPP140,7.6862294448399e-09,
PGPP141,7.679270187871718e-09,
MDDCP5pp,4.405416471137235e-10,
MLTGY3pp,3.074082645076538e-09,
G3PAT180,3.5873430758381162e-09,
AGPAT140,1.8146518373139075e-08,
PGSA160,1.5552827791754328e-08,
MLDCP2Bpp,3.224652455066154e-09,
3OAS140,4.8120406303194675e-09,
3OAR140,4.818182102813476e-09,
3OAR160,8.419660919369577e-09,
PGSA161,1.561551087091827e-08,
3HAD181,1.2798708156511223e-08,
PGPP160,7.698669658851932e-09,
PGPP180,7.705135900432239e-09,
PGPP161,7.707897921288152e-09,
PGPP181,7.756417834312138e-09,
CDAPPA180,4.931067865342958e-10,
NTP12,3.1361585408182974e-12,
PE141abcpp,1.0897916904114515e-08,
PE160abcpp,1.034326565603674e-08,
PE161abcpp,1.01688709464889e-08,
PSD141,9.997307278431843e-09,
PG140abcpp,1.1122817099107232e-08,
PG141abcpp,1.1052778822873937e-08,
PG180abcpp,1.1185821429200198e-08,
PG181abcpp,1.1413675558005504e-08,
PGP141abcpp,7.936951037956694e-09,
PGP160abcpp,7.8750889854172e-09,
PGP180abcpp,7.997343996770041e-09,
PAPA181pp,2.062178155762408e-08,
PA140abcpp,1.3167235676794959e-08,
12DGR120tipp,2.042527926237136e-08,
MDDCP4pp,1.9787924142069663e-09,
CLPNS140pp,1.2935525045783608e-08,
CLPNS141pp,1.2988810230910903e-08,
PG120abcpp,1.1309028157509318e-08,
PE140abcpp,1.1032696979334765e-08,
CFAS160E,1.5321241929760448e-11,
CFAS180E,1.2654276668734246e-11,
CFAS180G,1.2351120572759335e-11,
PAPA160,1.5188606207042038e-08,
