EX_glc__D_e_i,EX_ala__L_e_i,EX_arg__L_e_i,EX_asn__L_e_i,EX_asp__L_e_i,EX_glu__L_e_i,EX_gln__L_e_i,EX_gly_e_i,EX_his__L_e_i,EX_ile__L_e_i,EX_leu__L_e_i,EX_lys__L_e_i,EX_met__L_e_i,EX_phe__L_e_i,EX_pro__L_e_i,EX_ser__L_e_i,EX_thr__L_e_i,EX_trp__L_e_i,EX_tyr__L_e_i,EX_val__L_e_i,EX_thm_e_i,EX_pydxn_e_i,EX_cys__L_e_i,EX_cl_e_i,EX_nh4_e_i,EX_so4_e_i,EX_pi_e_i,EX_k_e_i,EX_na1_e_i,EX_mg2_e_i,EX_ca2_e_i,EX_fe2_e_i,EX_zn2_e_i,EX_cu2_e_i,EX_mobd_e_i,EX_cit_e_i,EX_tsul_e_i,EX_o2_e_i,EX_co2_e_i,EX_h_e_i,EX_h2o_e_i,EX_fe3_e_i,EX_mn2_e_i,EX_ni2_e_i,EX_sel_e_i,EX_cobalt2_e_i,EX_tungs_e_i,EX_slnt_e_i,GR_AVG
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.297717437148094177e+01,7.341855503618717194e+00,1.179607618600130081e+01,1.020170012488961220e+00,1.023760247975587845e+01,1.386026181280612946e+01,7.572790384292602539e+00,4.818862080574035645e+00,0.000000000000000000e+00,1.300679743289947510e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.861324068158864975e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.095542591065168381e+01,1.102083913981914520e+01,5.146735832095146179e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.542356098070740700e+00,1.275375850498676300e+01,1.019225198775529861e+01,0.000000000000000000e+00,1.592736996710300446e+01,2.249921131879091263e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.189425952732563019e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.122901808470487595e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.427367098629474640e+01,1.134486030787229538e+01,1.168455262750000001e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.296915635466575623e+01,1.131976578384637833e+01,1.033364031463861465e+01,4.114335123449563980e+00,1.254048548638820648e+01,8.794993646442890167e+00,8.028224073350429535e+00,6.490120291709899902e+00,0.000000000000000000e+00,1.067334502935409546e+01,3.228019028902053833e+00,0.000000000000000000e+00,5.051052961498498917e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.339936457574367523e+01,1.293869525194168091e+01,8.786677643656730652e+00,0.000000000000000000e+00,1.675466461165342480e-02,1.406743071973323822e+01,0.000000000000000000e+00,1.476323999464511871e+01,9.972214475274085999e+00,0.000000000000000000e+00,2.034124009311199188e+01,1.121115732938051224e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.726204134523868561e+01,1.784282520413398743e+01,0.000000000000000000e+00,1.059287749230861664e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.168238852173089981e+01,1.170306917279958725e+01,1.239511110083333367e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.232249848544597626e+01,9.481767080724239349e+00,1.083946973085403442e+01,5.751316808164119720e+00,1.151028569787740707e+01,1.192717090249061584e+01,9.617776088416576385e+00,8.271997831761837006e+00,0.000000000000000000e+00,1.396107874810695648e+01,6.872054077684879303e+00,0.000000000000000000e+00,2.880614809691905975e+00,0.000000000000000000e+00,1.106432739645242691e+01,1.287578977644443512e+01,1.146895624697208405e+01,8.518786132335662842e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.862275615334510803e+00,0.000000000000000000e+00,1.468970045447349548e+01,1.094621453434228897e+01,0.000000000000000000e+00,1.691604636609554291e+01,1.688475288450717926e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.262162551283836365e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.296378411352634430e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.219937153160572052e+01,1.501178719103336334e+01,1.208907205333333401e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.305643580853939056e+01,1.139017894864082336e+01,1.040344476699829102e+01,4.146172553300857544e+00,1.262230493128299713e+01,8.855873383581638336e+00,8.083389699459075928e+00,6.534447297453880310e+00,0.000000000000000000e+00,1.073922470211982727e+01,3.246465139091014862e+00,0.000000000000000000e+00,5.086499489843845367e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.349412553012371063e+01,1.301983661949634552e+01,8.842949569225311279e+00,0.000000000000000000e+00,1.263481419300660491e-02,1.415204316377639771e+01,0.000000000000000000e+00,1.486168436706066132e+01,1.004160556942224503e+01,0.000000000000000000e+00,2.047096520662307739e+01,1.128552287817001343e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.736400067806243896e+01,1.795039460062980652e+01,0.000000000000000000e+00,1.067434091120958328e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.175012901425361633e+01,1.178312476724386215e+01,1.171044142583333114e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,3.097099848091602325e+00,0.000000000000000000e+00,4.401675350964069366e+00,0.000000000000000000e+00,2.683720756322145462e+00,5.343265719711780548e+00,2.174771158024668694e+00,7.501557935029268265e-01,0.000000000000000000e+00,5.315329711884260178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.567041419446468353e+00,3.478646818548440933e+00,5.546990269795060158e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.631463458761572838e+00,5.872528441250324249e+00,4.338186290115118027e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.747207650914788246e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.964969966560602188e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.914225157350301743e+00,3.962389174848794937e+00,0.000000000000000000e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,6.191214174032211304e+00,0.000000000000000000e+00,5.890447944402694702e+00,0.000000000000000000e+00,6.172957755625247955e+00,6.509651467204093933e+00,3.666587844491004944e+00,4.058183878660202026e+00,0.000000000000000000e+00,8.466483578085899353e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.794086642563343048e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.790602117776870728e+00,4.577304460108280182e+00,2.913663117215037346e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.096076581627130508e+00,0.000000000000000000e+00,9.479071758687496185e+00,7.612254768610000610e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.523303441703319550e+00,1.278580367565155029e+01,1.589092083275318146e+01,5.614804904907941818e+00,0.000000000000000000e+00,6.038077697157859802e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.484815999865531921e+00,9.699249416589736938e+00,6.576985276250000290e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,7.647694572806358337e+00,0.000000000000000000e+00,6.329538412392139435e+00,1.701963329687714577e+00,6.517283022403717041e+00,4.309963975101709366e+00,3.901351951062679291e+00,2.677668137475848198e+00,0.000000000000000000e+00,1.073334638029336929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.895841725170612335e+00,7.331683635711669922e+00,7.527112178504467010e+00,3.403449598699808121e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.434163644909858704e+00,0.000000000000000000e+00,1.093842655420303345e+01,8.564953431487083435e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014615263789892197e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.701935902237892151e+01,1.676611907780170441e+01,0.000000000000000000e+00,7.338039018213748932e+00,8.546414598822593689e-01,0.000000000000000000e+00,5.713837817311286926e+00,9.232180118560791016e+00,5.515324102499999936e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,8.308665677905082703e+00,0.000000000000000000e+00,9.178557507693767548e+00,0.000000000000000000e+00,6.726927831768989563e+00,1.110122598707675934e+01,5.198254846036434174e+00,2.708880752325057983e+00,0.000000000000000000e+00,1.067752107977867126e+01,1.496218172833323479e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.018592968583106995e+00,8.057838641107082367e+00,2.728325398638844490e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.211563223972916603e+00,1.115092027932405472e+01,8.589272908866405487e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.045516423881053925e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.361936643719673157e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.782797321677207947e+00,8.882220722734928131e+00,5.292519462727273138e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,8.786194920539855957e+00,0.000000000000000000e+00,7.325608544051647186e+00,2.193989306688308716e+00,7.510281987488269806e+00,5.185168590396642685e+00,4.644350241869688034e+00,3.202053196728229523e+00,0.000000000000000000e+00,1.187012039124965668e+01,4.264517663978040218e-01,0.000000000000000000e+00,1.555512647610157728e-01,0.000000000000000000e+00,9.419737160205841064e+00,8.422903306782245636e+00,8.556909933686256409e+00,4.125784225761890411e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.005051400512456894e+01,0.000000000000000000e+00,1.187272794544696808e+01,9.514694884419441223e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.130426272749900818e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.836636602878570557e+01,1.835512608289718628e+01,0.000000000000000000e+00,8.382182568311691284e+00,1.275457548908889294e+00,0.000000000000000000e+00,6.791061349213123322e+00,1.037505470216274261e+01,2.598363678181818126e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,7.832076400518417358e+00,0.000000000000000000e+00,6.489704102277755737e+00,1.774228466674685478e+00,6.675616204738616943e+00,4.448524266481399536e+00,4.013292044401168823e+00,2.764691011980175972e+00,0.000000000000000000e+00,1.092189081013202667e+01,3.144022120977751911e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.992354497313499451e+00,7.506826482713222504e+00,7.692948803305625916e+00,3.516811672598123550e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.545327275991439819e+00,0.000000000000000000e+00,1.109539579600095749e+01,8.727013207972049713e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.033432830125093460e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.725437439978122711e+01,1.703752838075160980e+01,0.000000000000000000e+00,7.502968944609165192e+00,9.182095294818282127e-01,0.000000000000000000e+00,5.880928318947553635e+00,9.421035274863243103e+00,6.846058968333332828e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,8.004349097609519958e+00,0.000000000000000000e+00,6.639943532645702362e+00,1.844018232077360153e+00,6.823798753321170807e+00,4.579549971967935562e+00,4.120239987969398499e+00,2.843807348981499672e+00,0.000000000000000000e+00,1.109603140503168106e+01,7.391490362351760268e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.075896032154560089e+00,7.670885100960731506e+00,7.848212234675884247e+00,3.624541740864515305e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.643906131386756897e+00,0.000000000000000000e+00,1.123985175043344498e+01,8.875834196805953979e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.051060646772384644e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.746488839387893677e+01,1.728494308888912201e+01,0.000000000000000000e+00,7.658514790236949921e+00,9.798255609348416328e-01,0.000000000000000000e+00,6.040262691676616669e+00,9.595633111894130707e+00,6.648427177500000340e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,6.957079172134399414e+00,0.000000000000000000e+00,6.918992176651954651e+00,1.173650305718183517e+00,7.242465503513813019e+00,8.272919394075870514e+00,5.830543916672468185e+00,4.884930383414030075e+00,0.000000000000000000e+00,1.085174094885587692e+01,2.423402583226561546e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.305218331515789032e+01,8.285016492009162903e+00,7.477783113718032837e+00,4.866661224514245987e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.698676362633705139e+00,0.000000000000000000e+00,1.273269422352313995e+01,9.043462984263896942e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.209192670881748199e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.011661246418952942e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.858892880380153656e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.644487641751766205e+00,1.352318234741687775e+01,6.775840614166667164e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,8.315046541392803192e+00,0.000000000000000000e+00,6.593422330915927887e+00,0.000000000000000000e+00,8.626630157232284546e+00,4.653786700218915939e+00,4.378507826477289200e+00,3.805708009749650955e+00,0.000000000000000000e+00,9.192712195217609406e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.703216230496764183e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.254291243851184845e+00,9.319206885993480682e+00,5.716248601675033569e+00,0.000000000000000000e+00,1.079495940357446671e+00,1.304142467677593231e+01,0.000000000000000000e+00,1.311129495501518250e+01,8.278392143547534943e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.559412159025669098e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.664175346493721008e+01,1.755992256104946136e+01,0.000000000000000000e+00,6.761881373822689056e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.575697474181652069e+00,9.375853240489959717e+00,6.858178200833333626e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,6.662373170256614685e+00,0.000000000000000000e+00,6.643785499036312103e+00,1.009785360656678677e+00,6.977482363581657410e+00,8.016766123473644257e+00,5.592456664890050888e+00,4.678415134549140930e+00,0.000000000000000000e+00,1.055834934115409851e+01,2.229336034506559372e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.289906665682792664e+01,7.988126203417778015e+00,7.193333208560943604e+00,4.692442771047353745e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.587149627506732941e+00,0.000000000000000000e+00,1.245994292199611664e+01,8.797703124582767487e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.173214226961135864e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.971780814230442047e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.558880463242530823e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.360318735241889954e+00,1.326222591102123260e+01,6.674847685000000475e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,8.489560149610042572e+00,0.000000000000000000e+00,7.747875899076461792e+00,0.000000000000000000e+00,8.258220404386520386e+00,8.183323293924331665e+00,5.464314557611942291e+00,5.406669490039348602e+00,0.000000000000000000e+00,1.073089454323053360e+01,6.360188499093055725e-01,0.000000000000000000e+00,7.509666904807090759e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.157787807285785675e+00,6.670226268470287323e+00,4.264710098505020142e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.119890905916690826e+00,0.000000000000000000e+00,1.176364030689001083e+01,9.619861990213394165e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.841104948893189430e+00,1.541243039071559906e+01,1.933103650808334351e+01,7.045037411153316498e+00,0.000000000000000000e+00,8.229270465672016144e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.030778408050537109e+00,1.210696332156658173e+01,6.462076981666666775e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,8.838014043867588043e+00,0.000000000000000000e+00,6.921879313886165619e+00,0.000000000000000000e+00,9.025513045489788055e+00,4.845482632517814636e+00,4.625587742775678635e+00,3.907256815582513809e+00,0.000000000000000000e+00,9.890469349920749664e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.496076120994985104e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.688627384603023529e+00,9.762876145541667938e+00,6.078076474368572235e+00,0.000000000000000000e+00,1.370765548199415207e+00,1.414441585540771484e+01,0.000000000000000000e+00,1.438287116587162018e+01,8.609846681356430054e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.950156703591346741e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.813061736524105072e+01,1.908313624560832977e+01,0.000000000000000000e+00,7.018522322177886963e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.912338808178901672e+00,1.003211177885532379e+01,6.583972516666666275e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,8.622616901993751526e+00,0.000000000000000000e+00,8.295513242483139038e+00,1.922064544633030891e+00,8.759117834270000458e+00,9.921689219772815704e+00,7.118948549032211304e+00,6.004481725394725800e+00,0.000000000000000000e+00,1.275713473558425903e+01,3.322611171752214432e+00,0.000000000000000000e+00,1.847874996019527316e-01,0.000000000000000000e+00,1.467006593942642212e+01,1.003119800239801407e+01,8.957684785127639771e+00,6.136774048209190369e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.854520060122013092e+00,0.000000000000000000e+00,1.474927358329296112e+01,1.042626298964023590e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.439741797745227814e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.329873032867908478e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.053552120923995972e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.265947513282299042e+00,1.567276112735271454e+01,7.176821210833334019e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,8.923857361078262329e+00,0.000000000000000000e+00,8.546250388026237488e+00,2.071516187861561775e+00,9.030432291328907013e+00,1.020519986748695374e+01,7.350573539733886719e+00,6.207800880074501038e+00,0.000000000000000000e+00,1.308431766927242279e+01,3.496092092245817184e+00,0.000000000000000000e+00,2.656528120860457420e-01,0.000000000000000000e+00,1.490821830928325653e+01,1.034059450030326843e+01,9.229706339538097382e+00,6.350715942680835724e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.036401920020580292e+00,0.000000000000000000e+00,1.508767239749431610e+01,1.066984422504901886e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.479635253548622131e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.381885528564453125e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.083304002881050110e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.557131476700305939e+00,1.602024674415588379e+01,6.709587964166666696e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,6.420307345688343048e+00,0.000000000000000000e+00,6.434894502162933350e+00,9.101209091022610664e-01,6.751536093652248383e+00,7.764643095433712006e+00,5.403452515602111816e+00,4.517598971724510193e+00,0.000000000000000000e+00,1.027595207095146179e+01,2.103274520486593246e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.261250041425228119e+01,7.729679644107818604e+00,6.977093778550624847e+00,4.499877300113439560e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.411900609731674194e+00,0.000000000000000000e+00,1.215816594660282135e+01,8.576567806303501129e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.138367634266614914e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.922763466835021973e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.310365118086338043e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.126478314399719238e+00,1.292597882449626923e+01,3.386392173000000172e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,7.727604359388351440e+00,0.000000000000000000e+00,8.649808652698993683e+00,0.000000000000000000e+00,6.273374073207378387e+00,1.049452230334281921e+01,4.859463553875684738e+00,2.476682793349027634e+00,0.000000000000000000e+00,1.011230397969484329e+01,1.263913954608142376e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.529418915510177612e+00,7.562239132821559906e+00,2.483366597443819046e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.175684049725532532e+00,1.059124529361724854e+01,8.157554231584072113e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.911612605676054955e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.852134317159652710e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.137995317578315735e+00,8.356008641421794891e+00,3.870442953333332881e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,7.142464667558670044e+00,0.000000000000000000e+00,6.652482300996780396e+00,0.000000000000000000e+00,7.029242031276226044e+00,7.107383720576763153e+00,4.362548943608999252e+00,4.629750344902276993e+00,0.000000000000000000e+00,9.261661618947982788e+00,5.178335151867941022e-02,0.000000000000000000e+00,6.522217839956283569e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.680047065019607544e+00,5.343714822083711624e+00,3.482544701546430588e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.527261927723884583e+00,0.000000000000000000e+00,1.030650731176137924e+01,8.415986634790897369e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.593287853524088860e+00,1.374059744179248810e+01,1.717555887997150421e+01,6.085078082978725433e+00,0.000000000000000000e+00,6.918653137981891632e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.528412416577339172e+00,1.067795708775520325e+01,2.687827784999999858e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,7.142464667558670044e+00,0.000000000000000000e+00,6.652482300996780396e+00,0.000000000000000000e+00,7.029242031276226044e+00,7.107383720576763153e+00,4.362548943608999252e+00,4.629750344902276993e+00,0.000000000000000000e+00,9.261661618947982788e+00,5.178335151867941022e-02,0.000000000000000000e+00,6.522217839956283569e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.680047065019607544e+00,5.343714822083711624e+00,3.482544701546430588e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.527261927723884583e+00,0.000000000000000000e+00,1.030650731176137924e+01,8.415986634790897369e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.593287853524088860e+00,1.374059744179248810e+01,1.717555887997150421e+01,6.085078082978725433e+00,0.000000000000000000e+00,6.918653137981891632e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.528412416577339172e+00,1.067795708775520325e+01,6.421660992500000109e-01
